t,x,y,z,dx_dt,dy_dt,dz_dt
1.580158015801580218e+00,-1.205964016699105024e+00,8.606505423001759025e-02,2.913355846944190586e-02,-1.151986126994594961e-01,-1.188751005853101450e+00,-1.195306468365242569e-03
1.590159015901590145e+00,-1.207056551173944614e+00,7.415889110966097930e-02,2.912184937312635100e-02,-1.032807404827873338e-01,-1.192224772952012346e+00,-1.146260494953171838e-03
1.600160016001600294e+00,-1.208029725604248927e+00,6.221854904577837214e-02,2.911063132474718887e-02,-9.132918037052556448e-02,-1.195586015795093271e+00,-1.097106522459784239e-03
1.610161016101610221e+00,-1.208883208766317496e+00,5.024515622781724339e-02,2.909990539857641029e-02,-7.934506162639365368e-02,-1.198834177520754052e+00,-1.047847784912875335e-03
1.620162016201620148e+00,-1.209616680711042891e+00,3.823984632403600731e-02,2.908967262888158614e-02,-6.732951895291759692e-02,-1.201968711446235627e+00,-9.984872329436567107e-04
1.630163016301630297e+00,-1.210229832788179749e+00,2.620375835274330045e-02,2.907993400561572142e-02,-5.528369235835901840e-02,-1.204989081117631144e+00,-9.490275011172222275e-04
1.640164016401640223e+00,-1.210722367855202597e+00,1.413803671237613344e-02,2.907069050814909544e-02,-4.320872722052522541e-02,-1.207894760512727261e+00,-8.994711436618729739e-04
1.650165016501650150e+00,-1.211094000268791770e+00,2.043831024526770665e-03,2.906194309420281549e-02,-3.110577411872958442e-02,-1.210685234063886506e+00,-8.498205544981152215e-04
1.660166016601660299e+00,-1.211344455942904075e+00,-1.007770396572911509e-02,2.905369270250545907e-02,-1.897598873677634398e-02,-1.213359996736049995e+00,-8.000779841299265893e-04
1.670167016701670226e+00,-1.211473472338064017e+00,-2.222540854274759892e-02,2.904594024525661636e-02,-6.820531702509017441e-03,-1.215918554046613531e+00,-7.502454842076844432e-04
1.680168016801680153e+00,-1.211480798452141183e+00,-3.439811817208144468e-02,2.903868660081178679e-02,5.359431571269657885e-03,-1.218360422086557371e+00,-7.003248537801320950e-04
1.690169016901690302e+00,-1.211366195047900662e+00,-4.659466346876285636e-02,2.903193264158789727e-02,1.756273082717495909e-02,-1.220685127741653275e+00,-6.503178359782701978e-04
1.700170017001700229e+00,-1.211129434635263458e+00,-5.881387035566665311e-02,2.902567922548111856e-02,2.978819113018553455e-02,-1.222892208706396699e+00,-6.002260555038330114e-04
1.710171017101710156e+00,-1.210770301523019121e+00,-7.105456016805501707e-02,2.901992719761608761e-02,4.203463297043892599e-02,-1.224981213556630033e+00,-5.500510296453930970e-04
1.720172017201720305e+00,-1.210288591812085146e+00,-8.331554979888231016e-02,2.901467738629665352e-02,5.430087241258566011e-02,-1.226951701771861636e+00,-4.997941376338466135e-04
1.730173017301730232e+00,-1.209684113354385193e+00,-9.559565186816648685e-02,2.900993059548859915e-02,6.658572127267789464e-02,-1.228803243728018524e+00,-4.494565651609050416e-04
1.740174017401740159e+00,-1.208956685995321578e+00,-1.078936746938560232e-01,2.900568762590785554e-02,7.888798706794816762e-02,-1.230535420934092850e+00,-3.990394549078513098e-04
1.750175017501750308e+00,-1.208106141549431412e+00,-1.202084224494571751e-01,2.900194926919558505e-02,9.120647318026159356e-02,-1.232147826039322824e+00,-3.485438634350523923e-04
1.760176017601760234e+00,-1.207132323844700483e+00,-1.325386952736029855e-01,2.899871630901861355e-02,1.035399789645843754e-01,-1.233640062899421075e+00,-2.979707680249576995e-04
1.770177017701770161e+00,-1.206035088719583870e+00,-1.448832894091551249e-01,2.899598951879776149e-02,1.158872998903573703e-01,-1.235011746601414995e+00,-2.473210489626065378e-04
1.780178017801780310e+00,-1.204814303952709720e+00,-1.572409973847564701e-01,2.899376965447317267e-02,1.282472277302832975e-01,-1.236262503429661042e+00,-1.965954357163735011e-04
1.790179017901790237e+00,-1.203469849514452461e+00,-1.696106079934062427e-01,2.899205747099898103e-02,1.406185505224072652e-01,-1.237391971113133815e+00,-1.457946264316889451e-04
1.800180018001800164e+00,-1.202001617539490530e+00,-1.819909064469898974e-01,2.899085371826809476e-02,1.530000527287218026e-01,-1.238399798828888621e+00,-9.491925733715045332e-05
1.810181018101810313e+00,-1.200409512362696329e+00,-1.943806744908680717e-01,2.899015914170592970e-02,1.653905153491621316e-01,-1.239285647260869982e+00,-4.396990633595554421e-05
1.820182018201820240e+00,-1.198693450469247246e+00,-2.067786905652757024e-01,2.898997447896583396e-02,1.777887160863098615e-01,-1.240049188582302397e+00,7.052932687767743403e-06
1.830183018301830167e+00,-1.196853360300058178e+00,-2.191837300466313032e-01,2.899030044973166173e-02,1.901934295968996380e-01,-1.240690106309384477e+00,5.814892715991226702e-05
1.840184018401840316e+00,-1.194889182806693650e+00,-2.315945650749030027e-01,2.899113778122669460e-02,2.026034272936763081e-01,-1.241208095821674240e+00,1.093177149616431088e-04
1.850185018501850243e+00,-1.192800871302686527e+00,-2.440099647695730956e-01,2.899248720020225142e-02,2.150174775693708407e-01,-1.241602864256601046e+00,1.605589652139416401e-04
1.860186018601860169e+00,-1.190588391477619190e+00,-2.564286953557077808e-01,2.899434943268078269e-02,2.274343459230269981e-01,-1.241874130548760835e+00,2.118723807241207346e-04
1.870187018701870318e+00,-1.188251721437712405e+00,-2.688495202753870550e-01,2.899672520496157299e-02,2.398527950704254785e-01,-1.242021625492789827e+00,2.632576908671580007e-04
1.880188018801880245e+00,-1.185790851746410857e+00,-2.812712002991346605e-01,2.899961524462646087e-02,2.522715850545081961e-01,-1.242045091806237789e+00,3.147146443853721109e-04
1.890189018901890172e+00,-1.183205785464970017e+00,-2.936924936373502826e-01,2.900302028154556205e-02,2.646894733558047275e-01,-1.241944284192439962e+00,3.662430021077467401e-04
1.900190019001900321e+00,-1.180496538193043676e+00,-3.061121560517396367e-01,2.900694104888296154e-02,2.771052150028566752e-01,-1.241718969403391659e+00,4.178425295910948023e-04
1.910191019101910248e+00,-1.177663137444698860e+00,-3.185289413125552138e-01,2.901137825421222852e-02,2.895175630583429749e-01,-1.241368925707209803e+00,4.695132145398073220e-04
1.920192019201920175e+00,-1.174705622588748666e+00,-3.309416013621959141e-01,2.901633257601303473e-02,3.019252687861828655e-01,-1.240893942861187815e+00,5.212552927781333167e-04
1.930193019301930324e+00,-1.171624046277766951e+00,-3.433488857041659403e-01,2.902180472712374490e-02,3.143270809770422058e-01,-1.240293823418600061e+00,5.730687707187209767e-04
1.940194019401940251e+00,-1.168418473740487018e+00,-3.557495419038253504e-01,2.902779542209613442e-02,3.267217464817291916e-01,-1.239568382121252199e+00,6.249536709153902247e-04
1.950195019501950400e+00,-1.165088982804381557e+00,-3.681423157091927578e-01,2.903430537739120840e-02,3.391080103318015460e-01,-1.238717445946220019e+00,6.769100302936037483e-04
1.960196019601960327e+00,-1.161635663927344186e+00,-3.805259511670080474e-01,2.904133531198434259e-02,3.514846158550237187e-01,-1.237740854160745751e+00,7.289378952156921887e-04
1.970197019701970254e+00,-1.158058620229367675e+00,-3.928991907387999194e-01,2.904888594797040008e-02,3.638503047908295263e-01,-1.236638458377127714e+00,7.810373164618411579e-04
1.980198019801980402e+00,-1.154357967524225481e+00,-4.052607754169500476e-01,2.905695801116886523e-02,3.762038174057811823e-01,-1.235410122607615513e+00,8.332083441278392844e-04
1.990199019901990329e+00,-1.150533834333607341e+00,-4.176094448481669774e-01,2.906555223125034323e-02,3.885438926169166307e-01,-1.234055723303240759e+00,8.854510262288617373e-04
2.000200020002000478e+00,-1.146586360694221929e+00,-4.299439379667223671e-01,2.907466930893541635e-02,4.008692686577869368e-01,-1.232575148287566424e+00,9.377656677478918290e-04
2.010201020102010183e+00,-1.142515699315094002e+00,-4.422629926351382967e-01,2.908430994730641303e-02,4.131786826878318664e-01,-1.230968297842121695e+00,9.901525818097056675e-04
2.020202020202020332e+00,-1.138322016141566140e+00,-4.545653455354429218e-01,2.909447486693420362e-02,4.254708706685086939e-01,-1.229235085248654658e+00,1.042611969366391556e-03
2.030203020302030481e+00,-1.134005489813806555e+00,-4.668497325272973897e-01,2.910516479084726549e-02,4.377445677364500964e-01,-1.227375436319265933e+00,1.095144037414286231e-03
2.040204020402040186e+00,-1.129566311688179781e+00,-4.791148887684165691e-01,2.911638044485553856e-02,4.499985083235610306e-01,-1.225389289441863205e+00,1.147748995518116377e-03
2.050205020502050335e+00,-1.125004685858614906e+00,-4.913595488349904450e-01,2.912812255787430166e-02,4.622314262771161641e-01,-1.223276595625613083e+00,1.200427052243879800e-03
2.060206020602060484e+00,-1.120320829177977595e+00,-5.035824468421001843e-01,2.914039186224802458e-02,4.744420549798521458e-01,-1.221037318546397632e+00,1.253178411501382206e-03
2.070207020702070189e+00,-1.115514971279439438e+00,-5.157823165641391983e-01,2.915318909407425829e-02,4.866291274700649261e-01,-1.218671434592267344e+00,1.306003268796429584e-03
2.080208020802080338e+00,-1.110587354451144426e+00,-5.279578916041567371e-01,2.916651499206537185e-02,4.987913766120913861e-01,-1.216178932771975862e+00,1.358901821629843187e-03
2.090209020902090487e+00,-1.105538232289478673e+00,-5.401079059705135021e-01,2.918037028423733914e-02,5.109275356862761353e-01,-1.213559813483581440e+00,1.411874398258988750e-03
2.100210021002100191e+00,-1.100367871712580881e+00,-5.522310935329561854e-01,2.919475570808813605e-02,5.230363378248680251e-01,-1.210814090419172206e+00,1.464921260219964605e-03
2.110211021102110340e+00,-1.095076552651034651e+00,-5.643261882533152640e-01,2.920967200762596139e-02,5.351165162456893443e-01,-1.207941790301697793e+00,1.518042630353544364e-03
2.120212021202120489e+00,-1.089664567756475355e+00,-5.763919244102225781e-01,2.922511993057593654e-02,5.471668044796466068e-01,-1.204942952638519804e+00,1.571238718934969691e-03
2.130213021302130194e+00,-1.084132222412253155e+00,-5.884270367231022592e-01,2.924110022859727556e-02,5.591859364945049871e-01,-1.201817629756873673e+00,1.624509720386912992e-03
2.140214021402140343e+00,-1.078479834744096255e+00,-6.004302604761624362e-01,2.925761365750045168e-02,5.711726468186619776e-01,-1.198565886839328742e+00,1.677855809899708728e-03
2.150215021502150492e+00,-1.072707735630776815e+00,-6.124003316423815013e-01,2.927466097746436041e-02,5.831256706649171617e-01,-1.195187801959253004e+00,1.731277139958686817e-03
2.160216021602160197e+00,-1.066816268714773752e+00,-6.243359870074997042e-01,2.929224295325349656e-02,5.950437440542462042e-01,-1.191683466116273626e+00,1.784773836778580369e-03
2.170217021702170346e+00,-1.060805789995033388e+00,-6.362359643947734789e-01,2.931036034593366077e-02,6.069256040488397730e-01,-1.188052982873988084e+00,1.838346066370899479e-03
2.180218021802180495e+00,-1.054676666831334764e+00,-6.480990030315991746e-01,2.932901389261785910e-02,6.187699891389812912e-01,-1.184296467437654599e+00,1.891994198362084711e-03
2.190219021902190200e+00,-1.048429280172278988e+00,-6.599238431388678716e-01,2.934820435179078674e-02,6.305756387870771196e-01,-1.180414048800052518e+00,1.945718431895560041e-03
2.200220022002200349e+00,-1.042064023720169930e+00,-6.717092262588905127e-01,2.936793248632013978e-02,6.423412937725703209e-01,-1.176405868971948099e+00,1.999518932938149085e-03
2.210221022102210497e+00,-1.035581303821901056e+00,-6.834538954082644002e-01,2.938819906123710593e-02,6.540656963470272700e-01,-1.172272082903554002e+00,2.053395850135031342e-03
2.220222022202220202e+00,-1.028981539468681428e+00,-6.951565952045021257e-01,2.940900484373103890e-02,6.657475903607711354e-01,-1.168012858509581919e+00,2.107349312388817619e-03
2.230223022302230351e+00,-1.022265162295762142e+00,-7.068160719926598334e-01,2.943035060314415710e-02,6.773857213895156937e-01,-1.163628376694294086e+00,2.161379426333959186e-03
2.240224022402240500e+00,-1.015432616582167213e+00,-7.184310739719601546e-01,2.945223711096621802e-02,6.889788368609939262e-01,-1.159118831376559244e+00,2.215486273705713494e-03
2.250225022502250205e+00,-1.008484359250418683e+00,-7.300003513224211371e-01,2.947466514082920652e-02,7.005256861815919445e-01,-1.154484429514902821e+00,2.269669908603721975e-03
2.260226022602260354e+00,-1.001420858598356833e+00,-7.415226565272409198e-01,2.949763545483973307e-02,7.120250210724011763e-01,-1.149725389903804906e+00,2.323930483606573283e-03
2.270227022702270503e+00,-9.942425961122473010e-01,-7.529967442194480665e-01,2.952114882311371660e-02,7.234755953963343256e-01,-1.144841944956136892e+00,2.378268062143223949e-03
2.280228022802280208e+00,-9.869500648687877797e-01,-7.644213715552063970e-01,2.954520600655487217e-02,7.348761655486515387e-01,-1.139834339179829126e+00,2.432682777906203242e-03
2.290229022902290357e+00,-9.795437712493328952e-01,-7.757952980757363282e-01,2.956980777532394050e-02,7.462254903004124085e-01,-1.134702830864480205e+00,2.487174657294866087e-03
2.300230023002300506e+00,-9.720242340765076205e-01,-7.871172859671983213e-01,2.959495489953288885e-02,7.575223310676654220e-01,-1.129447691269947374e+00,2.541743703915300134e-03
2.310231023102310211e+00,-9.643919846095964088e-01,-7.983861001879901664e-01,2.962064814919285194e-02,7.687654520387973145e-01,-1.124069204647194509e+00,2.596389895578088414e-03
2.320232023202320359e+00,-9.566475665386561245e-01,-8.096005085962424408e-01,2.964688829414833734e-02,7.799536203020941416e-01,-1.118567668257904657e+00,2.651113181314113110e-03
2.330233023302330508e+00,-9.487915359773557711e-01,-8.207592820775057030e-01,2.967367610399766070e-02,7.910856059735080770e-01,-1.112943392392856889e+00,2.705913478406846151e-03
2.340234023402340213e+00,-9.408244614320192545e-01,-8.318611946740637197e-01,2.970101234795502476e-02,8.021601823261086395e-01,-1.107196700366831932e+00,2.760790670405827152e-03
2.350235023502350362e+00,-9.327469224257141089e-01,-8.429050237994420991e-01,2.972889779203662444e-02,8.131761260074055198e-01,-1.101327927185602462e+00,2.815744662760466532e-03
2.360236023602360511e+00,-9.245595108053590305e-01,-8.538895502833062645e-01,2.975733320155136280e-02,8.241322170817548809e-01,-1.095337420862020350e+00,2.870775323458835127e-03
2.370237023702370216e+00,-9.162628312462042235e-01,-8.648135584672546061e-01,2.978631934199016049e-02,8.350272391252644422e-01,-1.089225542939655123e+00,2.925882457960604643e-03
2.380238023802380365e+00,-9.078575006032488792e-01,-8.756758363736659723e-01,2.981585697761943501e-02,8.458599793960465130e-01,-1.082992667877982207e+00,2.981065833523727227e-03
2.390239023902390514e+00,-8.993441478779046205e-01,-8.864751758357405365e-01,2.984594687128233267e-02,8.566292289644582558e-01,-1.076639183045052794e+00,3.036325177128096353e-03
2.400240024002400219e+00,-8.907234141825975948e-01,-8.972103726277923519e-01,2.987658978418468100e-02,8.673337828436076258e-01,-1.070165488708155976e+00,3.091660173445420767e-03
2.410241024102410368e+00,-8.819959527033137681e-01,-9.078802265957874873e-01,2.990778647566565140e-02,8.779724401201218775e-01,-1.063571998022471377e+00,3.147070462853784889e-03
2.420242024202420517e+00,-8.731624286600908613e-01,-9.184835417881246356e-01,2.993953770295308681e-02,8.885440040851715349e-01,-1.056859137017715833e+00,3.202555639496534878e-03
2.430243024302430221e+00,-8.642235192654489362e-01,-9.290191265866665216e-01,2.997184422090356376e-02,8.990472823657629231e-01,-1.050027344582782352e+00,3.258115249384602174e-03
2.440244024402440370e+00,-8.551799136807648472e-01,-9.394857938380174467e-01,3.000470678172715427e-02,9.094810870562902716e-01,-1.043077072448368448e+00,3.313748788541154289e-03
2.450245024502450519e+00,-8.460323128134966675e-01,-9.498823609354221098e-01,3.003812612897759776e-02,9.198442348064445051e-01,-1.036008785000581023e+00,3.369455743345239895e-03
2.460246024602460224e+00,-8.367814288378382370e-01,-9.602076498142086969e-01,3.007210298153328507e-02,9.301355468326754083e-01,-1.028822958800680087e+00,3.425235704214241172e-03
2.470247024702470373e+00,-8.274279860585473934e-01,-9.704604873723855496e-01,3.010663806653790520e-02,9.403538493058476444e-01,-1.021520083533024481e+00,3.481088118344882743e-03
2.480248024802480522e+00,-8.179727205154481151e-01,-9.806397054943564173e-01,3.014173210655306592e-02,9.504979733878033965e-01,-1.014100661614319332e+00,3.537012380402493328e-03
2.490249024902490227e+00,-8.084163798708658977e-01,-9.907441411649031693e-01,3.017738581707122419e-02,9.605667553478319798e-01,-1.006565208103846532e+00,3.593007846490914314e-03
2.500250025002500376e+00,-7.987597233462597757e-01,-1.000772636599605026e+00,3.021359990587926814e-02,9.705590366937257851e-01,-9.989142506661807808e-01,3.649073834373461889e-03
